cik,name,Degree_natural,Degree_reverse,Degree_natural_wt,Degree_reverse_wt,Betweeness,Betweeness_reverse,Ap_Betweeness_natural,Ap_Betweeness_reverse,Page_Rank_wt_natural,Page_Rank_wt_reverse,authScore_r,hubScore_r,authScore_n,hubScore_n,Closeness_natural,Closeness_reverse,Degree_natural_wt_call,Degree_reverse_wt_call,Degree_natural_wt_put,Degree_reverse_wt_put
85847,COTERRA ENERGY INC.,0.0,46.0,0.0,275834819.0,0.0,0.0,0.0,0.0,0.16208593025754087,0.15000000000000002,0.0,0.014783411808429136,0.014783411808429172,0.0,0.4278658875904285,0.4278658875904285,0.0,147674000.0,0.0,128160819.0
860731,TYLER TECHNOLOGIES INC,0.0,23.0,0.0,93605000.0,0.0,0.0,0.0,0.0,0.1602717963983324,0.15000000000000002,0.0,0.01054191272327659,0.01054191272327661,0.0,0.39892340618717165,0.39892340618717165,0.0,59284000.0,0.0,34321000.0
861884,RELIANCE STEEL & ALUMINUM CO,0.0,15.0,0.0,27173000.0,0.0,0.0,0.0,0.0,0.1500485887836134,0.15000000000000002,0.0,0.00999458273879596,0.00999458273879597,0.0,0.3979426796920489,0.3979426796920489,0.0,19767000.0,0.0,7406000.0
863064,RIO TINTO PLC,0.0,54.0,0.0,1291632696.0,0.0,0.0,0.0,0.0,0.25975354528053146,0.15000000000000002,0.0,0.016163151253744314,0.01616315125374436,0.0,0.4261465983095469,0.4261465983095469,0.0,778479462.0,0.0,513153234.0
866787,AUTOZONE INC,0.0,36.0,0.0,3010683000.0,0.0,0.0,0.0,0.0,0.15499599853124985,0.15000000000000002,0.0,0.011809403844250159,0.011809403844250187,0.0,0.4372956064268449,0.4372956064268449,0.0,1324912000.0,0.0,1685771000.0
867773,SUNPOWER CORP,0.0,46.0,0.0,390255981.0,0.0,0.0,0.0,0.0,0.15729331702880234,0.15000000000000002,0.0,0.015070897422142616,0.015070897422142656,0.0,0.4294791230275101,0.4294791230275101,0.0,211033268.0,0.0,179222713.0
872589,REGENERON PHARMACEUTICALS INC,0.0,63.0,0.0,2450051048.0,0.0,0.0,0.0,0.0,0.19959618927630923,0.15000000000000002,0.0,0.017260853925422554,0.017260853925422596,0.0,0.4381054131054131,0.4381054131054131,0.0,979813408.0,0.0,1470237640.0
874716,IDEXX LABS  DE,0.0,30.0,0.0,340193000.0,0.0,0.0,0.0,0.0,0.15198912483756835,0.15000000000000002,0.0,0.012119087211181682,0.012119087211181708,0.0,0.42712311645024653,0.42712311645024653,0.0,142517000.0,0.0,197676000.0
877212,ZEBRA TECHNOLOGIES CORP,0.0,37.0,0.0,510304000.0,0.0,0.0,0.0,0.0,0.15447354843299566,0.15000000000000002,0.0,0.013746663194356124,0.013746663194356162,0.0,0.4390435403283369,0.4390435403283369,0.0,231014000.0,0.0,279290000.0
87789,CITRIX SYSTEMS INC,0.0,57.0,0.0,604003849.0,0.0,0.0,0.0,0.0,0.27184608518894904,0.15000000000000002,0.0,0.015298426282931616,0.015298426282931663,0.0,0.43985983981693366,0.43985983981693366,0.0,409062849.0,0.0,194941000.0
878927,"OLD DOMINION FREIGHT LINE, INC.",0.0,24.0,0.0,168879000.0,0.0,0.0,0.0,0.0,0.150339957876205,0.15000000000000002,0.0,0.011650564205158835,0.011650564205158857,0.0,0.4061138254324574,0.4061138254324574,0.0,85239000.0,0.0,83640000.0
879169,INCYTE CORP,0.0,36.0,0.0,180039000.0,0.0,0.0,0.0,0.0,0.15071410744430683,0.15000000000000002,0.0,0.013978774971651673,0.01397877497165171,0.0,0.4368607954545455,0.4368607954545455,0.0,66295000.0,0.0,113744000.0
879407,"ARROWHEAD PHARMACEUTICALS, INC.",0.0,25.0,0.0,110384000.0,0.0,0.0,0.0,0.0,0.15121064926990813,0.15000000000000002,0.0,0.01205299462331854,0.012052994623318563,0.0,0.3999609857598023,0.3999609857598023,0.0,72850000.0,0.0,37534000.0
883241,SYNOPSYS INC,0.0,33.0,0.0,380370000.0,0.0,0.0,0.0,0.0,0.15328483322723033,0.15000000000000002,0.0,0.012415358107730258,0.012415358107730291,0.0,0.4142087542087542,0.4142087542087542,0.0,114297000.0,0.0,266073000.0
885245,BUCKLE INC,0.0,17.0,0.0,25594000.0,0.0,0.0,0.0,0.0,0.15011194006648448,0.15000000000000002,0.0,0.009955598272077827,0.009955598272077848,0.0,0.39918229606074374,0.39918229606074374,0.0,18287000.0,0.0,7307000.0
88555,CREDIT ACCEPTANCE CORP,0.0,26.0,0.0,375310000.0,0.0,0.0,0.0,0.0,0.1623677036631194,0.15000000000000002,0.0,0.011700711019976433,0.011700711019976457,0.0,0.41775332790002717,0.41775332790002717,0.0,239751000.0,0.0,135559000.0
88559,BAUSCH HEALTH COMPANIES INC.,0.0,60.0,0.0,757092588.0,0.0,0.0,0.0,0.0,0.2672602661050906,0.15000000000000002,0.0,0.015134997502003773,0.015134997502003813,0.0,0.4400486478752325,0.4400486478752325,0.0,430644000.0,0.0,326448588.0
885725,BOSTON SCIENTIFIC CORP,0.0,68.0,0.0,746944175.0,0.0,0.0,0.0,0.0,0.16790599233682288,0.15000000000000002,0.0,0.01702267638415302,0.017022676384153064,0.0,0.44286845705234357,0.44286845705234357,0.0,276169967.0,0.0,470774208.0
886128,FUELCELL ENERGY INC,0.0,34.0,0.0,114124352.0,0.0,0.0,0.0,0.0,0.15222940586855757,0.15000000000000002,0.0,0.012814855181612347,0.012814855181612374,0.0,0.4183215451577802,0.4183215451577802,0.0,57520000.0,0.0,56604352.0
886346,KADANT INC,0.0,3.0,0.0,3227000.0,0.0,0.0,0.0,0.0,0.1500085388976158,0.15000000000000002,0.0,0.0018988796268007643,0.0018988796268007624,0.0,0.3739209726443769,0.3739209726443769,0.0,3227000.0,0.0,0.0
891103,IAC/INTERACTIVECORP,0.0,68.0,0.0,2172237725.0,0.0,0.0,0.0,0.0,0.2265573304794805,0.15000000000000002,0.0,0.024747099570878818,0.024747099570878842,0.0,0.43848018249215853,0.43848018249215853,0.0,881836425.0,0.0,1290401300.0
89119,VANGUARD ADMIRAL FUNDS INC,0.0,55.0,0.0,216881260.0,0.0,0.0,0.0,0.0,0.18789811690174868,0.15000000000000002,0.0,0.023657768042973204,0.023657768042973232,0.0,0.43651976438861684,0.43651976438861684,0.0,83685314.0,0.0,133195946.0
894405,ARCBEST RP DE,0.0,22.0,0.0,92818000.0,0.0,0.0,0.0,0.0,0.1514298318071177,0.15000000000000002,0.0,0.011724206842219495,0.011724206842219517,0.0,0.3994415221767647,0.3994415221767647,0.0,52175000.0,0.0,40643000.0
896159,CHUBB LTD,0.0,52.0,0.0,369190286.0,0.0,0.0,0.0,0.0,0.17057787607674693,0.15000000000000002,0.0,0.015590179783692426,0.015590179783692471,0.0,0.4419139305984625,0.4419139305984625,0.0,176104298.0,0.0,193085988.0
896262,AMEDISYS INC,0.0,20.0,0.0,65607000.0,0.0,0.0,0.0,0.0,0.1503837628103266,0.15000000000000002,0.0,0.009802541719866439,0.009802541719866461,0.0,0.4240314352681649,0.4240314352681649,0.0,38316000.0,0.0,27291000.0
896878,INTUIT INC,0.0,77.0,0.0,3023712232.0,0.0,0.0,0.0,0.0,0.24410091775203832,0.15000000000000002,0.0,0.017831409246369015,0.017831409246369057,0.0,0.4430598573795289,0.4430598573795289,0.0,1256612364.0,0.0,1767099868.0
898,SHERWIN WILLIAMS CO,0.0,53.0,0.0,1324970856.0,0.0,0.0,0.0,0.0,0.16564235964701593,0.15000000000000002,0.0,0.015181297524619466,0.015181297524619513,0.0,0.4389808735369683,0.4389808735369683,0.0,602688584.0,0.0,722282272.0
898173,O REILLY AUTOMOTIVE INC,0.0,33.0,0.0,385641000.0,0.0,0.0,0.0,0.0,0.15221372159696708,0.15000000000000002,0.0,0.012838762169468984,0.012838762169469017,0.0,0.43433130913712753,0.43433130913712753,0.0,149991000.0,0.0,235650000.0
899051,ALLSTATE CORP,0.0,50.0,0.0,418648725.0,0.0,0.0,0.0,0.0,0.28020717274698037,0.15000000000000002,0.0,0.01379625139739907,0.013796251397399106,0.0,0.4228944654520454,0.4228944654520454,0.0,228759750.0,0.0,189888975.0
899715,TANGER FACTORY OUTLET CENTERS INC,0.0,34.0,0.0,109539672.0,0.0,0.0,0.0,0.0,0.27949718723854694,0.15000000000000002,0.0,0.013410715318889349,0.013410715318889382,0.0,0.4245582551076753,0.4245582551076753,0.0,58822672.0,0.0,50717000.0
901832,ASTRAZENECA PLC,0.0,57.0,0.0,1199038425.0,0.0,0.0,0.0,0.0,0.20609451671862783,0.15000000000000002,0.0,0.015185352246896839,0.01518535224689688,0.0,0.4470203488372093,0.4470203488372093,0.0,688279825.0,0.0,510758600.0
905036,MARRIOTT INTERNATIONAL INC,0.0,60.0,0.0,1983677908.0,0.0,0.0,0.0,0.0,0.17447986218934705,0.15000000000000002,0.0,0.016632755448598886,0.01663275544859893,0.0,0.43745110589574,0.43745110589574,0.0,943899088.0,0.0,1039778820.0
906107,EQUITY RESIDENTIAL,0.0,26.0,0.0,130347000.0,0.0,0.0,0.0,0.0,0.15047026903178407,0.15000000000000002,0.0,0.012223625945759983,0.012223625945760009,0.0,0.43574667044488524,0.43574667044488524,0.0,50265550.0,0.0,80081450.0
908255,BORGWARNER INC,0.0,27.0,0.0,54641649.0,0.0,0.0,0.0,0.0,0.15190970378401922,0.15000000000000002,0.0,0.011486295416561551,0.011486295416561574,0.0,0.4041127389790421,0.4041127389790421,0.0,24731208.0,0.0,29910441.0
910329,MEDIFAST INC,0.0,16.0,0.0,38536000.0,0.0,0.0,0.0,0.0,0.1501081676879393,0.15000000000000002,0.0,0.010260476268637013,0.010260476268637029,0.0,0.4181509177430319,0.4181509177430319,0.0,14115000.0,0.0,24421000.0
910521,DECKERS OUTDOOR CORP,0.0,21.0,0.0,128112000.0,0.0,0.0,0.0,0.0,0.16016822278243317,0.15000000000000002,0.0,0.010913495667474989,0.010913495667475005,0.0,0.4129573682443773,0.4129573682443773,0.0,68142000.0,0.0,59970000.0
910638,3D SYSTEMS CORP,0.0,39.0,0.0,174450388.0,0.0,0.0,0.0,0.0,0.16323810916164747,0.15000000000000002,0.0,0.01404722065792604,0.014047220657926074,0.0,0.4063284449729158,0.4063284449729158,0.0,66090114.0,0.0,108360274.0
912242,MACERICH CO,0.0,30.0,0.0,102040648.0,0.0,0.0,0.0,0.0,0.1523141024919792,0.15000000000000002,0.0,0.012952230867296488,0.01295223086729652,0.0,0.42330190626935515,0.42330190626935515,0.0,43353264.0,0.0,58687384.0
912463,GUESS INC,0.0,30.0,0.0,96674000.0,0.0,0.0,0.0,0.0,0.18985482029578157,0.15000000000000002,0.0,0.011820705634698437,0.011820705634698461,0.0,0.4063821353065539,0.4063821353065539,0.0,52022000.0,0.0,44652000.0
91419,SMUCKER J M CO,0.0,24.0,0.0,92992000.0,0.0,0.0,0.0,0.0,0.15021347108830818,0.15000000000000002,0.0,0.01214281095870503,0.012142810958705055,0.0,0.40421896563054477,0.40421896563054477,0.0,57754000.0,0.0,35238000.0
9144,SNAP ON INC,0.0,26.0,0.0,143758000.0,0.0,0.0,0.0,0.0,0.15081779987296334,0.15000000000000002,0.0,0.012229430927029512,0.01222943092702954,0.0,0.4073779720511292,0.4073779720511292,0.0,119755000.0,0.0,24003000.0
915913,ALBEMARLE CORP,0.0,50.0,0.0,1237262262.0,0.0,0.0,0.0,0.0,0.18266389285463516,0.15000000000000002,0.0,0.014445752764565816,0.01444575276456586,0.0,0.4402691289098848,0.4402691289098848,0.0,433137498.0,0.0,804124764.0
916365,TRACTOR SUPPLY  DE,0.0,40.0,0.0,305653620.0,0.0,0.0,0.0,0.0,0.3157723492164445,0.15000000000000002,0.0,0.013742056883560016,0.01374205688356005,0.0,0.40421896563054477,0.40421896563054477,0.0,156829140.0,0.0,148824480.0
917273,RAMBUS INC,0.0,24.0,0.0,65847000.0,0.0,0.0,0.0,0.0,0.1503028543570913,0.15000000000000002,0.0,0.011880531662256775,0.011880531662256798,0.0,0.40321206161914125,0.40321206161914125,0.0,32816000.0,0.0,33031000.0
917851,COMPANHIA VALE DO RIO DOCE,0.0,70.0,0.0,1937629420.0,0.0,0.0,0.0,0.0,0.263921134891188,0.15000000000000002,0.0,0.015801539997625378,0.015801539997625427,0.0,0.43869909421581915,0.43869909421581915,0.0,966732224.0,0.0,970897196.0
919012,AMERICAN EAGLE OUTFITTERS INC,0.0,43.0,0.0,206918952.0,0.0,0.0,0.0,0.0,0.16606976850167254,0.15000000000000002,0.0,0.013201597900741395,0.013201597900741434,0.0,0.42629426848707463,0.42629426848707463,0.0,112743548.0,0.0,94175404.0
920522,ESSEX PROPERTY TRUST INC,0.0,19.0,0.0,51610000.0,0.0,0.0,0.0,0.0,0.15044762458530786,0.15000000000000002,0.0,0.010273995623515572,0.010273995623515587,0.0,0.402473336386835,0.402473336386835,0.0,33781000.0,0.0,17829000.0
922621,ERIE INDEMNITY CO,0.0,9.0,0.0,5239000.0,0.0,0.0,0.0,0.0,0.15000894091801856,0.15000000000000002,0.0,0.007205608986441052,0.007205608986441052,0.0,0.39881994423912337,0.39881994423912337,0.0,2504000.0,0.0,2735000.0
924613,NOKIA CORP,0.0,51.0,0.0,660955835.0,0.0,0.0,0.0,0.0,0.39403350793512254,0.15000000000000002,0.0,0.0143948125531119,0.014394812553111928,0.0,0.4213590902863406,0.4213590902863406,0.0,480051000.0,0.0,180904835.0
928022,CALLON PETROLEUM CO,0.0,36.0,0.0,311928700.0,0.0,0.0,0.0,0.0,0.2808285250874662,0.15000000000000002,0.0,0.013838152366047607,0.013838152366047641,0.0,0.4253215322915226,0.4253215322915226,0.0,147444150.0,0.0,164484550.0
929008,WESCO INTERNATIONAL INC,0.0,20.0,0.0,72491000.0,0.0,0.0,0.0,0.0,0.1513578980183795,0.15000000000000002,0.0,0.009839046713125747,0.009839046713125764,0.0,0.4014488970108341,0.4014488970108341,0.0,27383000.0,0.0,45108000.0
930236,REDWOOD TRUST INC,0.0,20.0,0.0,99148000.0,0.0,0.0,0.0,0.0,0.15051417436304362,0.15000000000000002,0.0,0.01090234697758443,0.010902346977584451,0.0,0.3993377913393495,0.3993377913393495,0.0,10239000.0,0.0,88909000.0
931015,POLARIS INC.,0.0,30.0,0.0,123698381.0,0.0,0.0,0.0,0.0,0.15083387639578164,0.15000000000000002,0.0,0.012238128273069438,0.012238128273069467,0.0,0.4160016231570404,0.4160016231570404,0.0,49109884.0,0.0,74588497.0
932244,STRATEGIC US EQUITY TR,0.0,8.0,0.0,2445000.0,0.0,0.0,0.0,0.0,0.1500024040897658,0.15000000000000002,0.0,0.006909161061019619,0.006909161061019618,0.0,0.3976339776326847,0.3976339776326847,0.0,844000.0,0.0,1601000.0
932787,STMICROELECTRONICS N.V.,0.0,32.0,0.0,385659336.0,0.0,0.0,0.0,0.0,0.15123228038661718,0.15000000000000002,0.0,0.013429635515840551,0.013429635515840586,0.0,0.4238269138014194,0.4238269138014194,0.0,171105336.0,0.0,214554000.0
933136,MR. COOPER GROUP INC.,0.0,30.0,0.0,356966429.0,0.0,0.0,0.0,0.0,0.1739134358416458,0.15000000000000002,0.0,0.012483933364296233,0.01248393336429626,0.0,0.40689290203082623,0.40689290203082623,0.0,128371000.0,0.0,228595429.0
934349,AG SERIES TR,0.0,16.0,0.0,45472000.0,0.0,0.0,0.0,0.0,0.1502692037640298,0.15000000000000002,0.0,0.009051551572610604,0.00905155157261062,0.0,0.398664851902262,0.398664851902262,0.0,11102000.0,0.0,34370000.0
935703,DOLLAR TREE INC,0.0,66.0,0.0,1047105784.0,0.0,0.0,0.0,0.0,0.2853736653380454,0.15000000000000002,0.0,0.017678085464409254,0.017678085464409306,0.0,0.44086869266055045,0.44086869266055045,0.0,504879784.0,0.0,542226000.0
936395,CIENA CORP,0.0,31.0,0.0,461430041.0,0.0,0.0,0.0,0.0,0.1652482068372934,0.15000000000000002,0.0,0.01274424094908568,0.01274424094908571,0.0,0.4015275148508388,0.4015275148508388,0.0,168757000.0,0.0,292673041.0
937966,ASML HOLDING NV,0.0,57.0,0.0,4825363818.0,0.0,0.0,0.0,0.0,0.22236488409504182,0.15000000000000002,0.0,0.015657321421123232,0.015657321421123277,0.0,0.4474756292739706,0.4474756292739706,0.0,1486829670.0,0.0,3338534148.0
943819,RESMED INC,0.0,27.0,0.0,103530000.0,0.0,0.0,0.0,0.0,0.1502127422654275,0.15000000000000002,0.0,0.01281199084341181,0.012811990843411841,0.0,0.41989214280838283,0.41989214280838283,0.0,41480000.0,0.0,62050000.0
943823,DAVE & BUSTERS INC,0.0,40.0,0.0,247970000.0,0.0,0.0,0.0,0.0,0.19008575480783546,0.15000000000000002,0.0,0.013839788475623638,0.013839788475623666,0.0,0.43396359531536616,0.43396359531536616,0.0,145766000.0,0.0,102204000.0
944314,"LIFE STORAGE, INC.",0.0,19.0,0.0,32102806.0,0.0,0.0,0.0,0.0,0.15011400081095644,0.15000000000000002,0.0,0.010958364748117887,0.010958364748117904,0.0,0.3993377913393495,0.3993377913393495,0.0,23259290.0,0.0,8843516.0
945841,POOL CORP,0.0,29.0,0.0,329656000.0,0.0,0.0,0.0,0.0,0.1523766574881819,0.15000000000000002,0.0,0.01215214868553159,0.012152148685531612,0.0,0.405337726523888,0.405337726523888,0.0,196505000.0,0.0,133151000.0
94845,LEVI STRAUSS & CO,0.0,25.0,0.0,69084000.0,0.0,0.0,0.0,0.0,0.1503931783588692,0.15000000000000002,0.0,0.012077606440316194,0.012077606440316215,0.0,0.40515083651692796,0.40515083651692796,0.0,29192000.0,0.0,39892000.0
95029,STURM RUGER & CO INC,0.0,22.0,0.0,53700000.0,0.0,0.0,0.0,0.0,0.15014442672050485,0.15000000000000002,0.0,0.011583938638184625,0.011583938638184651,0.0,0.39910459382299507,0.39910459382299507,0.0,31558000.0,0.0,22142000.0
96021,SYSCO CORP,0.0,47.0,0.0,453351000.0,0.0,0.0,0.0,0.0,0.15966618364608684,0.15000000000000002,0.0,0.014682097863177382,0.01468209786317742,0.0,0.43149772009821113,0.43149772009821113,0.0,236961000.0,0.0,216390000.0
9721,TERADYNE INC,0.0,30.0,0.0,638019183.0,0.0,0.0,0.0,0.0,0.15239027767102473,0.15000000000000002,0.0,0.013112891341248295,0.013112891341248325,0.0,0.4264124783362218,0.4264124783362218,0.0,305787000.0,0.0,332232183.0
97745,THERMO FISHER SCIENTIFIC INC.,0.0,79.0,0.0,4023136504.0,0.0,0.0,0.0,0.0,0.29345456388674157,0.15000000000000002,0.0,0.01835922964724765,0.018359229647247705,0.0,0.4410267441026744,0.4410267441026744,0.0,1585025688.0,0.0,2438110816.0
1192448,GLAUKOS CORP,0.0,21.0,0.0,82595000.0,0.0,0.0,0.0,0.0,0.16707747460662006,0.15000000000000002,0.0,0.010291728651702423,0.010291728651702444,0.0,0.3994155844155844,0.3994155844155844,0.0,45208000.0,0.0,37387000.0
1043219,ANNALY CAPITAL MANAGEMENT INC,0.0,26.0,0.0,78207000.0,0.0,0.0,0.0,0.0,0.1512781565890007,0.15000000000000002,0.0,0.010922211075154146,0.010922211075154169,0.0,0.4229235423542354,0.4229235423542354,0.0,38854000.0,0.0,39353000.0
1084961,ENCORE CAPITAL GROUP INC,0.0,10.0,0.0,21756000.0,0.0,0.0,0.0,0.0,0.1501053715874205,0.15000000000000002,0.0,0.007603416007563368,0.007603416007563377,0.0,0.3984066325539219,0.3984066325539219,0.0,1553000.0,0.0,20203000.0
1185348,PRA GROUP INC,0.0,11.0,0.0,36152000.0,0.0,0.0,0.0,0.0,0.15018555454301527,0.15000000000000002,0.0,0.0085019614602257,0.008501961460225707,0.0,0.398561524006998,0.398561524006998,0.0,2094000.0,0.0,34058000.0
1315098,ROBLOX CORP,0.0,58.0,0.0,2659004134.0,0.0,0.0,0.0,0.0,0.26512360348881725,0.15000000000000002,0.0,0.01574786842399552,0.01574786842399556,0.0,0.4365507452093684,0.4365507452093684,0.0,1283165056.0,0.0,1375839078.0
13362,APOLLO REAL ESTATE VESTMENT FDS V L P,0.0,21.0,0.0,24945000.0,0.0,0.0,0.0,0.0,0.15376326679039534,0.15000000000000002,0.0,0.010689278399096338,0.010689278399096358,0.0,0.40050787863002996,0.40050787863002996,0.0,4723000.0,0.0,20222000.0
1409493,CHIMERA INVESTMENT CORP,0.0,23.0,0.0,43159000.0,0.0,0.0,0.0,0.0,0.15016831476916287,0.15000000000000002,0.0,0.012127639174943363,0.012127639174943387,0.0,0.4266195033985296,0.4266195033985296,0.0,35232000.0,0.0,7927000.0
1556593,NEW RESIDENTIAL INVESTMENT CORP.,0.0,29.0,0.0,134811000.0,0.0,0.0,0.0,0.0,0.15484455095179667,0.15000000000000002,0.0,0.012848299121520072,0.012848299121520102,0.0,0.420236387237822,0.420236387237822,0.0,62626000.0,0.0,72185000.0
162028,UNITI GROUP INC.,0.0,32.0,0.0,126305000.0,0.0,0.0,0.0,0.0,0.15180511280978126,0.15000000000000002,0.0,0.012996755229912683,0.012996755229912713,0.0,0.43506860942141745,0.43506860942141745,0.0,96337000.0,0.0,29968000.0
1719812,LLABORATIVE VESTMENT SERIES TR,0.0,13.0,0.0,12753353.0,0.0,0.0,0.0,0.0,0.15002300825831089,0.15000000000000002,0.0,0.01076394851599931,0.010763948515999306,0.0,0.3986131812585056,0.3986131812585056,0.0,11240000.0,0.0,1513353.0
1820852,SPORTS ENTERTAINMENT ACQUISITION CORP.,0.0,21.0,0.0,29841000.0,0.0,0.0,0.0,0.0,0.15064517641343883,0.15000000000000002,0.0,0.011168649896375612,0.011168649896375634,0.0,0.4318309463633811,0.4318309463633811,0.0,25503000.0,0.0,4338000.0
708821,PAR TECHNOLOGY CORP,0.0,24.0,0.0,59516000.0,0.0,0.0,0.0,0.0,0.2777024392027778,0.15000000000000002,0.0,0.011420608900739815,0.011420608900739839,0.0,0.3995193556767992,0.3995193556767992,0.0,44640000.0,0.0,14876000.0
833444,JOHNSON CONTROLS INTERNATIONAL PLC,0.0,48.0,0.0,427444607.0,0.0,0.0,0.0,0.0,0.16232837335574082,0.15000000000000002,0.0,0.014805082403785476,0.014805082403785516,0.0,0.4287905193447194,0.4287905193447194,0.0,310484577.0,0.0,116960030.0
10456,BAXTER INTERNATIONAL INC,0.0,43.0,0.0,320225000.0,0.0,0.0,0.0,0.0,0.15590483294768107,0.15000000000000002,0.0,0.013197758079524566,0.013197758079524604,0.0,0.4354073759467686,0.4354073759467686,0.0,121989000.0,0.0,198236000.0
1098972,AGENUS INC,0.0,17.0,0.0,11475000.0,0.0,0.0,0.0,0.0,0.1501370610445441,0.15000000000000002,0.0,0.009640227759749797,0.009640227759749815,0.0,0.3987682333873582,0.3987682333873582,0.0,6989000.0,0.0,4486000.0
1518913,"DERMTECH, INC.",0.0,15.0,0.0,7297000.0,0.0,0.0,0.0,0.0,0.15238085438600943,0.15000000000000002,0.0,0.009084901625297629,0.009084901625297648,0.0,0.399026921829387,0.399026921829387,0.0,2197000.0,0.0,5100000.0
1626878,XBIOTECH INC.,0.0,5.0,0.0,954000.0,0.0,0.0,0.0,0.0,0.15376124146368672,0.15000000000000002,0.0,0.0027188583961267085,0.0027188583961267223,0.0,0.3967619170483132,0.3967619170483132,0.0,233000.0,0.0,721000.0
1706431,"VIR BIOTECHNOLOGY, INC.",0.0,25.0,0.0,73503000.0,0.0,0.0,0.0,0.0,0.2031287644175225,0.15000000000000002,0.0,0.011818992633977229,0.011818992633977251,0.0,0.42376851532897003,0.42376851532897003,0.0,35321000.0,0.0,38182000.0
882796,BIOCRYST PHARMACEUTICALS INC,0.0,22.0,0.0,116535915.0,0.0,0.0,0.0,0.0,0.15797257440650334,0.15000000000000002,0.0,0.010651353929635433,0.010651353929635453,0.0,0.39881994423912337,0.39881994423912337,0.0,77855920.0,0.0,38679995.0
944809,"OPKO HEALTH, INC.",0.0,23.0,0.0,74694000.0,0.0,0.0,0.0,0.0,0.1590493100879186,0.15000000000000002,0.0,0.010891342073194116,0.010891342073194135,0.0,0.4221108976118584,0.4221108976118584,0.0,41104000.0,0.0,33590000.0
1366868,"GLOBALSTAR, INC.",0.0,22.0,0.0,18541000.0,0.0,0.0,0.0,0.0,0.1517415653369574,0.15000000000000002,0.0,0.011499028991082641,0.011499028991082664,0.0,0.3993637189975328,0.3993637189975328,0.0,16290000.0,0.0,2251000.0
1764757,DIDI GLOBAL INC.,0.0,41.0,0.0,153494020.0,0.0,0.0,0.0,0.0,0.1615465191754127,0.15000000000000002,0.0,0.01203265550643449,0.012032655506434514,0.0,0.4254392032092959,0.4254392032092959,0.0,76116010.0,0.0,77378010.0
1830033,"PURECYCLE TECHNOLOGIES, INC.",0.0,26.0,0.0,23785689.0,0.0,0.0,0.0,0.0,0.16548588818838067,0.15000000000000002,0.0,0.010947070867163329,0.010947070867163348,0.0,0.4004818022006641,0.4004818022006641,0.0,21364000.0,0.0,2421689.0
1844224,FREYR BATTERY,0.0,18.0,0.0,58551000.0,0.0,0.0,0.0,0.0,0.1585415884329118,0.15000000000000002,0.0,0.008532405724330035,0.00853240572433005,0.0,0.3999349804941482,0.3999349804941482,0.0,51592000.0,0.0,6959000.0
934549,ACACIA RESEARCH CORP,0.0,2.0,0.0,391000.0,0.0,0.0,0.0,0.0,0.15008876031709298,0.15000000000000002,0.0,5.6164887541278874e-05,5.6164887541279315e-05,0.0,0.3177661827762567,0.3177661827762567,0.0,0.0,0.0,391000.0
1818093,BEAUTY HEALTH CO,0.0,31.0,0.0,122596000.0,0.0,0.0,0.0,0.0,0.20436242717819042,0.15000000000000002,0.0,0.011118361670577965,0.011118361670577991,0.0,0.41577666621603354,0.41577666621603354,0.0,84950000.0,0.0,37646000.0
1012477,AVADEL PHARMACEUTICALS PLC,0.0,17.0,0.0,10684000.0,0.0,0.0,0.0,0.0,0.15365019205758446,0.15000000000000002,0.0,0.00812664288890223,0.008126642888902231,0.0,0.3889099645928174,0.3889099645928174,0.0,7021000.0,0.0,3663000.0
135609,INTREXON CORP,0.0,20.0,0.0,5103000.0,0.0,0.0,0.0,0.0,0.15214668835026954,0.15000000000000002,0.0,0.010540375925620394,0.010540375925620413,0.0,0.4219661109967757,0.4219661109967757,0.0,1971000.0,0.0,3132000.0
153095,"POST HOLDINGS, INC.",0.0,25.0,0.0,177197000.0,0.0,0.0,0.0,0.0,0.18220538889836219,0.15000000000000002,0.0,0.0110846995025447,0.011084699502544723,0.0,0.4152153368435264,0.4152153368435264,0.0,35338000.0,0.0,141859000.0
1785424,"KATAPULT HOLDINGS, INC.",0.0,20.0,0.0,20025807.0,0.0,0.0,0.0,0.0,0.15763594077819937,0.15000000000000002,0.0,0.010329218851319736,0.010329218851319757,0.0,0.43307751883404916,0.43307751883404916,0.0,14548000.0,0.0,5477807.0
1813756,BOWX ACQUISITION CORP.,0.0,31.0,0.0,61995849.0,0.0,0.0,0.0,0.0,0.16308945171887082,0.15000000000000002,0.0,0.011808434549978177,0.011808434549978201,0.0,0.42032253655869894,0.42032253655869894,0.0,30252849.0,0.0,31743000.0
920148,LABORATORY CORP OF AMERICA HOLDINGS,0.0,30.0,0.0,346155000.0,0.0,0.0,0.0,0.0,0.15851227025798598,0.15000000000000002,0.0,0.01284062594833532,0.012840625948335347,0.0,0.42449965493443753,0.42449965493443753,0.0,213231000.0,0.0,132924000.0
1058057,MARVELL TECHNOLOGY GROUP LTD,0.0,1.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.1500437923022528,0.15000000000000002,0.0,5.050005314980391e-06,5.050005314980448e-06,0.0,0.2582717500839772,0.2582717500839772,0.0,17000.0,0.0,0.0
